kode_prov,nama_prov,kode_cab,nama_cab,kode_kec,nama_kec,kode_kel,nama_kel,kode_tps,nama_tps,sumPartai,sumPartaiVotesAndCaleg,selisih,partai
32,JAWA BARAT,3204,BANDUNG,320409,MARGAHAYU,3204092001,MARGAHAYU TENGAH,3204092001050,TPS 050,55,57,2,PKS
35,JAWA TIMUR,3509,JEMBER,350905,UMBULSARI,3509052008,TEGALWANGI,3509052008010,TPS 010,31,57,26,Nasdem
36,BANTEN,3671,KOTA TANGERANG,367102,JATIUWUNG,3671021002,JATAKE,3671021002016,TPS 016,43,57,14,PDIP
35,JAWA TIMUR,3507,MALANG,350710,GONDANGLEGI,3507102009,PUTAT LOR,3507102009014,TPS 014,46,56,10,Gerindra
35,JAWA TIMUR,3514,PASURUAN,351404,LUMBANG,3514042010,KARANG ASEM,3514042010002,TPS 002,50,56,6,PKB
73,SULAWESI SELATAN,7307,SINJAI,730703,SINJAI TIMUR,7307032005,SAUKANG,7307032005001,TPS 001,30,56,26,Golkar
35,JAWA TIMUR,3522,BOJONEGORO,352218,PURWOSARI,3522182003,TLATAH,3522182003001,TPS 001,36,56,20,PDIP
32,JAWA BARAT,3205,GARUT,320522,CIKAJANG,3205222005,GIRIAWAS,3205222005013,TPS 013,8,56,48,PKS
33,JAWA TENGAH,3305,KEBUMEN,330510,KUTOWINANGUN,3305102004,KUTOWINANGUN,3305102004004,TPS 004,22,56,34,Gerindra
33,JAWA TENGAH,3305,KEBUMEN,330506,BULUSPESANTREN,3305062003,BRECONG,3305062003009,TPS 009,3,56,53,PSI
32,JAWA BARAT,3275,KOTA BEKASI,327508,PONDOKGEDE,3275081003,JATIMAKMUR,3275081003112,TPS 112,0,56,56,Partai Garuda
35,JAWA TIMUR,3515,SIDOARJO,351515,BUDURAN,3515152013,BANJARKEMANTREN,3515152013004,TPS 004,46,56,10,PKB
32,JAWA BARAT,3205,GARUT,320505,TAROGONG KIDUL,3205052007,SUKABAKTI,3205052007004,TPS 004,48,56,8,Golkar
16,SUMATERA SELATAN,1606,MUSI BANYUASIN,160609,BAYUNG LENCIR,1606092007,MANGSANG,1606092007008,TPS 008,46,56,10,Nasdem
62,KALIMANTAN TENGAH,6271,KOTA PALANGKARAYA,627103,JEKAN RAYA,6271031002,MENTENG,6271031002099,TPS 099,52,56,4,PAN
35,JAWA TIMUR,3578,KOTA SURABAYA,357809,SUKOLILO,3578091007,MEDOKAN SEMAMPIR,3578091007003,TPS 003,48,56,8,PAN
62,KALIMANTAN TENGAH,6207,SERUYAN,620704,HANAU,6207042001,TANJUNG HANAU,6207042001003,TPS 003,42,56,14,Golkar
32,JAWA BARAT,3207,CIAMIS,320718,BANJARSARI,3207182005,KAWASEN,3207182005002,TPS 002,21,56,35,Gerindra
35,JAWA TIMUR,3514,PASURUAN,351406,KEJAYAN,3514062004,COBANJOYO,3514062004008,TPS 008,47,56,9,PKS
32,JAWA BARAT,3202,SUKABUMI,320213,PARUNGKUDA,3202132008,BABAKANJAYA,3202132008007,TPS 007,43,56,13,PKB
73,SULAWESI SELATAN,7307,SINJAI,730704,SINJAI TENGAH,7307042010,BONTO,7307042010005,TPS 005,26,56,30,Golkar
12,SUMATERA UTARA,1209,ASAHAN,120924,SEI KEPAYANG BARAT,1209242002,SEI JAWI-JAWI,1209242002007,TPS 007,43,56,13,Gerindra
35,JAWA TIMUR,3506,KEDIRI,350616,PLEMAHAN,3506162012,SIDOWAREK,3506162012008,TPS 008,47,56,9,PKB
35,JAWA TIMUR,3575,KOTA PASURUAN,357501,GADINGREJO,3575011005,BUKIR,3575011005012,TPS 012,48,56,8,Golkar
32,JAWA BARAT,3203,CIANJUR,320308,MANDE,3203082012,MURNISARI,3203082012009,TPS 009,55,56,1,Golkar
35,JAWA TIMUR,3514,PASURUAN,351402,TUTUR,3514022005,WONOSARI,3514022005016,TPS 016,48,56,8,Nasdem
18,LAMPUNG,1803,LAMPUNG UTARA,180301,BUKIT KEMUNING,1803012005,TANJUNG BARU TIMUR,1803012005003,TPS 003,48,56,8,PAN
32,JAWA BARAT,3215,KARAWANG,321508,BATUJAYA,3215082009,KARYAMULYA,3215082009026,TPS 026,48,56,8,Golkar
33,JAWA TENGAH,3326,PEKALONGAN,332609,KESESI,3326092003,BRONDONG,3326092003003,TPS 003,52,56,4,Golkar
35,JAWA TIMUR,3515,SIDOARJO,351514,SUKODONO,3515142001,WILAYUT,3515142001008,TPS 008,48,56,8,PDIP
15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,1508012008,PANJANG,1508012008003,TPS 003,53,56,3,Demokrat
52,NUSA TENGGARA BARAT,5201,LOMBOK BARAT,520112,LINGSAR,5201122010,BATU MEKAR,5201122010010,TPS 010,51,56,5,Demokrat
33,JAWA TENGAH,3311,SUKOHARJO,331101,WERU,3311012010,KARAKAN,3311012010002,TPS 002,48,56,8,PDIP
35,JAWA TIMUR,3510,BANYUWANGI,351008,SRONO,3510082001,BAGOREJO,3510082001013,TPS 013,48,56,8,PDIP
35,JAWA TIMUR,3507,MALANG,350706,AMPELGADING,3507062010,TAWANGAGUNG,3507062010009,TPS 009,16,56,40,Gerindra
32,JAWA BARAT,3201,BOGOR,320106,JONGGOL,3201062001,SUKAMAJU,3201062001039,TPS 039,54,56,2,PDIP
18,LAMPUNG,1804,LAMPUNG BARAT,180410,BATU BRAK,1804102005,PEKON BALAK,1804102005001,TPS 001,55,56,1,PDIP
35,JAWA TIMUR,3505,BLITAR,350510,KANIGORO,3505102004,GAPRANG,3505102004005,TPS 005,48,56,8,Golkar
32,JAWA BARAT,3204,BANDUNG,320416,ARJASARI,3204162005,BAROS,3204162005025,TPS 025,41,56,15,PKB
33,JAWA TENGAH,3302,BANYUMAS,330211,BANYUMAS,3302112002,PASINGGANGAN,3302112002020,TPS 020,36,56,20,Gerindra
12,SUMATERA UTARA,1207,DELI SERDANG,120703,SIBOLANGIT,1207032022,SAYUM SABAH,1207032022002,TPS 002,48,56,8,PKB
35,JAWA TIMUR,3504,TULUNGAGUNG,350412,PUCANGLABAN,3504122002,KALIDAWE,3504122002003,TPS 003,48,56,8,PKB
32,JAWA BARAT,3212,INDRAMAYU,321211,JUNTINYUAT,3212112006,JUNTIKEDOKAN,3212112006015,TPS 015,48,56,8,PKB
32,JAWA BARAT,3206,TASIKMALAYA,320612,SODONGHILIR,3206122010,RAKSAJAYA,3206122010010,TPS 010,48,56,8,Gerindra
33,JAWA TENGAH,3307,WONOSOBO,330710,WATUMALANG,3307102003,LIMBANGAN,3307102003005,TPS 005,50,56,6,Gerindra
35,JAWA TIMUR,3510,BANYUWANGI,351019,SONGGON,3510192005,BEDEWANG,3510192005011,TPS 011,47,56,9,Gerindra
32,JAWA BARAT,3205,GARUT,320533,PAKENJENG,3205332006,PASIRLANGU,3205332006015,TPS 015,48,56,8,Golkar
35,JAWA TIMUR,3523,TUBAN,352307,SINGGAHAN,3523072011,SARINGEMBAT,3523072011006,TPS 006,46,56,10,PKB
36,BANTEN,3601,PANDEGLANG,360110,BOJONG,3601102005,BANYUMAS,3601102005003,TPS 003,54,56,2,Gerindra
33,JAWA TENGAH,3301,CILACAP,330112,KARANGPUCUNG,3301122013,TAYEM TIMUR,3301122013001,TPS 001,0,56,56,Gerindra
62,KALIMANTAN TENGAH,6202,KOTAWARINGIN TIMUR,620202,CEMPAGA,6202022010,LUWUK BUNTER,6202022010002,TPS 002,36,56,20,PDIP
35,JAWA TIMUR,3505,BLITAR,350510,KANIGORO,3505102003,GOGODESO,3505102003010,TPS 010,48,56,8,PKB
53,NUSA TENGGARA TIMUR,5308,ENDE,530803,ENDE,5308032023,WORHOPAPA,5308032023002,TPS 002,0,56,56,PKB
16,SUMATERA SELATAN,1611,EMPAT LAWANG,161101,MUARA PINANG,1611012012,GEDUNG AGUNG,1611012012002,TPS 002,55,56,1,Gerindra
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187117,ENGGAL,1871171002,PELITA,1871171002009,TPS 009,53,56,3,Gerindra
72,SULAWESI TENGAH,7203,DONGGALA,720304,RIO PAKAVA,7203042006,MINTI MAKMUR,7203042006008,TPS 008,47,56,9,PSI
35,JAWA TIMUR,3515,SIDOARJO,351513,TAMAN,3515132011,TROSOBO,3515132011018,TPS 018,48,56,8,Gerindra
33,JAWA TENGAH,3306,PURWOREJO,330606,PURWOREJO,3306061014,DOPLANG,3306061014003,TPS 003,48,56,8,Demokrat
35,JAWA TIMUR,3523,TUBAN,352313,MERAKURAK,3523132019,SUMBERJO,3523132019007,TPS 007,46,56,10,Golkar
33,JAWA TENGAH,3314,SRAGEN,331401,KALIJAMBE,3314012004,JETISKARANGPUNG,3314012004006,TPS 006,0,55,55,PKS
15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,1508031008,BUNGO BARAT,1508031008001,TPS 001,52,55,3,Demokrat
35,JAWA TIMUR,3523,TUBAN,352311,SOKO,3523112014,JEGULO,3523112014007,TPS 007,49,55,6,PKB
33,JAWA TENGAH,3376,KOTA TEGAL,337601,TEGAL BARAT,3376011006,TEGALSARI,3376011006002,TPS 002,54,55,1,Gerindra
12,SUMATERA UTARA,1220,PADANG LAWAS UTARA,122007,BATANG ONANG,1220072018,BATU MAMAK,1220072018001,TPS 001,47,55,8,Golkar
16,SUMATERA SELATAN,1604,LAHAT,160429,SUKAMERINDU,1604292002,GURU AGUNG,1604292002001,TPS 001,54,55,1,Golkar
32,JAWA BARAT,3204,BANDUNG,320430,PACET,3204302004,MARUYUNG,3204302004001,TPS 001,50,55,5,PKB
64,KALIMANTAN TIMUR,6408,KUTAI TIMUR,640809,BENGALON,6408092002,SEKERAT,6408092002003,TPS 003,47,55,8,Demokrat
33,JAWA TENGAH,3305,KEBUMEN,330501,AYAH,3305012006,BANJARARJO,3305012006004,TPS 004,46,55,9,PKB
32,JAWA BARAT,3217,BANDUNG BARAT,321709,BATUJAJAR,3217092008,PANGAUBAN,3217092008012,TPS 012,47,55,8,Golkar
33,JAWA TENGAH,3324,KENDAL,332411,GEMUH,3324112006,KROMPAAN,3324112006006,TPS 006,34,55,21,PKB
32,JAWA BARAT,3201,BOGOR,320137,TAJURHALANG,3201372003,SASAK PANJANG,3201372003082,TPS 082,48,55,7,PPP
32,JAWA BARAT,3216,BEKASI,321618,SETU,3216182005,CIBENING,3216182005003,TPS 003,39,55,16,PPP
35,JAWA TIMUR,3578,KOTA SURABAYA,357819,BENOWO,3578191003,SEMEMI,3578191003016,TPS 016,47,55,8,Gerindra
74,SULAWESI TENGGARA,7472,KOTA BAU BAU,747207,LEA-LEA,7472071001,LOWU-LOWU,7472071001004,TPS 004,52,55,3,Gerindra
35,JAWA TIMUR,3516,MOJOKERTO,351616,JETIS,3516162014,PERNING,3516162014010,TPS 010,47,55,8,Nasdem
32,JAWA BARAT,3213,SUBANG,321303,SUBANG,3213031005,SOKLAT,3213031005037,TPS 037,5,55,50,PAN
32,JAWA BARAT,3217,BANDUNG BARAT,321706,NGAMPRAH,3217062004,TANIMULYA,3217062004088,TPS 088,54,55,1,PKS
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187115,WAY HALIM,1871151002,WAY HALIM PERMAI,1871151002009,TPS 009,45,55,10,Gerindra
35,JAWA TIMUR,3516,MOJOKERTO,351605,NGORO,3516052011,SEDATI,3516052011004,TPS 004,47,55,8,Nasdem
36,BANTEN,3604,SERANG,360431,CINANGKA,3604312004,BULAKAN,3604312004007,TPS 007,25,55,30,PKB
33,JAWA TENGAH,3301,CILACAP,330110,GANDRUNGMANGU,3301102013,WRINGINHARJO,3301102013012,TPS 012,45,55,10,PPP
33,JAWA TENGAH,3376,KOTA TEGAL,337601,TEGAL BARAT,3376011006,TEGALSARI,3376011006033,TPS 033,45,55,10,Gerindra
33,JAWA TENGAH,3317,REMBANG,331705,SARANG,3317052005,SAMPUNG,3317052005003,TPS 003,47,55,8,Demokrat
73,SULAWESI SELATAN,7371,KOTA MAKASSAR,737111,BIRINGKANAYA,7371111003,PAI,7371111003042,TPS 042,34,55,21,Gerindra
32,JAWA BARAT,3205,GARUT,320519,CILAWU,3205192016,NGAMPLANG,3205192016004,TPS 004,47,55,8,Golkar
32,JAWA BARAT,3211,SUMEDANG,321115,JATINANGOR,3211152007,CINTAMULYA,3211152007020,TPS 020,53,55,2,PAN
35,JAWA TIMUR,3509,JEMBER,350911,WULUHAN,3509112006,TANJUNGREJO,3509112006023,TPS 023,7,55,48,PERINDO
33,JAWA TENGAH,3310,KLATEN,331006,TRUCUK,3310062014,MIRENG,3310062014016,TPS 016,49,55,6,PDIP
99,Luar Negeri,9989,"Penang, Malaysia",998901,"Penang, Malaysia",9989010001,"Penang, Malaysia",9989010001018,KSK 003,52,55,3,Gerindra
35,JAWA TIMUR,3507,MALANG,350705,DAMPIT,3507051007,DAMPIT,3507051007005,TPS 005,0,55,55,PKS
32,JAWA BARAT,3201,BOGOR,320117,PAMIJAHAN,3201172009,CIBENING,3201172009008,TPS 008,25,55,30,PDIP
18,LAMPUNG,1801,LAMPUNG SELATAN,180117,CANDIPURO,1801172008,BERINGIN KENCANA,1801172008006,TPS 006,54,55,1,PKB
71,SULAWESI UTARA,7103,KEPULAUAN SANGIHE,710310,MANGANITU SELATAN,7103102005,NGALIPAENG I,7103102005001,TPS 001,49,55,6,Gerindra
16,SUMATERA SELATAN,1609,OGAN KOMERING ULU SELATAN,160910,KISAM TINGGI,1609102006,PAJAR BULAN,1609102006002,TPS 002,0,55,55,Nasdem
34,DAERAH ISTIMEWA YOGYAKARTA,3401,KULON PROGO,340111,SAMIGALUH,3401112004,SIDOHARJO,3401112004003,TPS 003,21,55,34,PKB
32,JAWA BARAT,3205,GARUT,320511,LEUWIGOONG,3205112008,KARANGSARI,3205112008008,TPS 008,45,55,10,Gerindra
33,JAWA TENGAH,3302,BANYUMAS,330201,LUMBIR,3302012003,PARUNGKAMAL,3302012003019,TPS 019,46,55,9,Demokrat
32,JAWA BARAT,3201,BOGOR,320113,BOJONG GEDE,3201132003,SUSUKAN,3201132003032,TPS 032,35,55,20,PAN
35,JAWA TIMUR,3506,KEDIRI,350617,PARE,3506172008,TULUNGREJO,3506172008037,TPS 037,35,55,20,PKS
32,JAWA BARAT,3217,BANDUNG BARAT,321711,CILILIN,3217112010,NANGGERANG,3217112010007,TPS 007,45,55,10,Gerindra
33,JAWA TENGAH,3326,PEKALONGAN,332605,TALUN,3326052002,JOLOTIGO,3326052002005,TPS 005,47,55,8,PKB
18,LAMPUNG,1807,LAMPUNG TIMUR,180724,MARGA SEKAMPUNG,1807242003,PENIANGAN,1807242003001,TPS 001,47,55,8,Gerindra
53,NUSA TENGGARA TIMUR,5371,KOTA KUPANG,537105,KOTA RAJA,5371051007,NUNLEU,5371051007008,TPS 008,22,55,33,Demokrat
35,JAWA TIMUR,3517,JOMBANG,351710,PETERONGAN,3517102006,MOROSUNGGINGAN,3517102006005,TPS 005,47,55,8,Nasdem
11,ACEH,1111,BIREUEN,111113,KOTA JUANG,1111132002,BIREUEN MEUNASAH REULET,1111132002005,TPS 005,45,55,10,Golkar
32,JAWA BARAT,3212,INDRAMAYU,321218,LOHBENER,3212182004,LANGUT,3212182004004,TPS 004,47,55,8,PSI
35,JAWA TIMUR,3516,MOJOKERTO,351617,DAWARBLANDONG,3516172008,PULOREJO,3516172008011,TPS 011,0,55,55,PBB
71,SULAWESI UTARA,7102,MINAHASA,710211,SONDER,7102112011,LEILEM DUA,7102112011003,TPS 003,47,55,8,Demokrat
18,LAMPUNG,1811,MESUJI,181101,MESUJI,1811012005,SIDO MULYO,1811012005004,TPS 004,45,55,10,Golkar
32,JAWA BARAT,3201,BOGOR,320138,CIGOMBONG,3201382009,CIADEG,3201382009030,TPS 030,15,55,40,PSI
32,JAWA BARAT,3204,BANDUNG,320433,MAJALAYA,3204332011,SUKAMUKTI,3204332011002,TPS 002,26,55,29,Golkar
32,JAWA BARAT,3202,SUKABUMI,320232,SUKABUMI,3202322001,PARUNGSEAH,3202322001023,TPS 023,0,55,55,Gerindra
32,JAWA BARAT,3210,MAJALENGKA,321009,RAJAGALUH,3210092003,PAYUNG,3210092003012,TPS 012,48,55,7,Golkar
35,JAWA TIMUR,3515,SIDOARJO,351514,SUKODONO,3515142010,NGARESREJO,3515142010009,TPS 009,48,55,7,Gerindra
35,JAWA TIMUR,3515,SIDOARJO,351510,WONOAYU,3515102021,BECIRONGENGOR,3515102021002,TPS 002,47,55,8,Nasdem
35,JAWA TIMUR,3516,MOJOKERTO,351614,GEDEG,3516142004,BANDUNG,3516142004005,TPS 005,49,55,6,Gerindra
73,SULAWESI SELATAN,7304,JENEPONTO,730408,TURATEA,7304082009,JOMBE,7304082009006,TPS 006,47,55,8,Nasdem
12,SUMATERA UTARA,1208,SIMALUNGUN,120817,DOLOK BATU NANGGAR,1208172004,DOLOK ILIR I,1208172004004,TPS 004,46,55,9,Golkar
35,JAWA TIMUR,3525,GRESIK,352510,MANYAR,3525102008,SEMBAYAT,3525102008008,TPS 008,47,55,8,PKB
71,SULAWESI UTARA,7109,KEP. SIAU TAGULANDANG BIARO,710901,SIAU TIMUR,7109011011,TARORANE,7109011011006,TPS 006,46,55,9,Demokrat
35,JAWA TIMUR,3519,MADIUN,351904,DAGANGAN,3519042008,JOHO,3519042008009,TPS 009,54,55,1,PKB
35,JAWA TIMUR,3517,JOMBANG,351715,PLANDAAN,3517152002,PLABUHAN,3517152002005,TPS 005,49,55,6,Gerindra
35,JAWA TIMUR,3513,PROBOLINGGO,351304,BANTARAN,3513042003,PATOKAN,3513042003003,TPS 003,46,54,8,PAN
73,SULAWESI SELATAN,7313,WAJO,731301,SABANGPARU,7313011001,WALENNAE,7313011001003,TPS 003,53,54,1,Gerindra
18,LAMPUNG,1804,LAMPUNG BARAT,180409,SUOH,1804092005,TUGU RATU,1804092005009,TPS 009,43,54,11,PKB
33,JAWA TENGAH,3324,KENDAL,332407,BOJA,3324072013,TAMPINGAN,3324072013012,TPS 012,14,54,40,PAN
11,ACEH,1101,ACEH SELATAN,110104,LABUHANHAJI,1101042004,PASAR LAMA,1101042004001,TPS 001,38,54,16,PDIP
33,JAWA TENGAH,3372,KOTA SURAKARTA,337205,BANJARSARI,3372051001,KADIPIRO,3372051001066,TPS 066,34,54,20,Gerindra
12,SUMATERA UTARA,1218,SERDANG BEDAGAI,121813,TEBING TINGGI,1218132002,NAGA KESIANGAN,1218132002001,TPS 001,46,54,8,Golkar
32,JAWA BARAT,3205,GARUT,320527,PAMEUNGPEUK,3205272001,PAMEUNGPEUK,3205272001009,TPS 009,46,54,8,PAN
73,SULAWESI SELATAN,7372,KOTA PAREPARE,737203,SOREANG,7372031001,LAKESSI,7372031001004,TPS 004,49,54,5,Golkar
33,JAWA TENGAH,3321,DEMAK,332101,MRANGGEN,3321012008,BANDUNGREJO,3321012008002,TPS 002,22,54,32,Gerindra
35,JAWA TIMUR,3524,LAMONGAN,352421,TURI,3524212012,TAWANGREJO,3524212012011,TPS 011,46,54,8,Golkar
33,JAWA TENGAH,3319,KUDUS,331908,GEBOG,3319082007,JURANG,3319082007006,TPS 006,20,54,34,PKB
35,JAWA TIMUR,3505,BLITAR,350522,SELOPURO,3505222001,MANDESAN,3505222001003,TPS 003,42,54,12,PDIP
35,JAWA TIMUR,3514,PASURUAN,351420,GRATI,3514202002,KARANGLO,3514202002009,TPS 009,46,54,8,PDIP
16,SUMATERA SELATAN,1602,OGAN KOMERING ILIR,160202,TANJUNG LUBUK,1602022003,TANJUNG BARU,1602022003005,TPS 005,48,54,6,Demokrat
33,JAWA TENGAH,3327,PEMALANG,332705,BODEH,3327052011,KESESIREJO,3327052011017,TPS 017,50,54,4,PKS
12,SUMATERA UTARA,1208,SIMALUNGUN,120817,DOLOK BATU NANGGAR,1208172008,DOLOK MERANGIR I,1208172008007,TPS 007,46,54,8,Golkar
36,BANTEN,3601,PANDEGLANG,360114,SAKETI,3601142003,MAJAU,3601142003006,TPS 006,24,54,30,PKB
33,JAWA TENGAH,3314,SRAGEN,331408,NGRAMPAL,3314082006,GABUS,3314082006003,TPS 003,48,54,6,PDIP
33,JAWA TENGAH,3302,BANYUMAS,330211,BANYUMAS,3302112006,DANARAJA,3302112006001,TPS 001,48,54,6,PDIP
61,KALIMANTAN BARAT,6112,KUBU RAYA,611201,SUNGAI RAYA,6112012001,SUNGAI RAYA,6112012001011,TPS 011,46,54,8,Golkar
16,SUMATERA SELATAN,1671,KOTA PALEMBANG,167104,ILIR BARAT SATU,1671041002,LOROKPAKJO,1671041002042,TPS 042,46,54,8,Golkar
32,JAWA BARAT,3206,TASIKMALAYA,320608,BANTARKALONG,3206082008,SIRNAGALIH,3206082008004,TPS 004,46,54,8,PDIP
33,JAWA TENGAH,3304,BANJARNEGARA,330418,KALIBENING,3304182015,PLORENGAN,3304182015010,TPS 010,18,54,36,Gerindra
31,DKI JAKARTA,3171,KOTA ADM. JAKARTA PUSAT,317105,CEMPAKA PUTIH,3171051003,RAWASARI,3171051003005,TPS 005,27,54,27,Gerindra
35,JAWA TIMUR,3513,PROBOLINGGO,351304,BANTARAN,3513042001,GUNUNGTUGEL,3513042001008,TPS 008,48,54,6,PKB
35,JAWA TIMUR,3510,BANYUWANGI,351019,SONGGON,3510192006,BAYU,3510192006018,TPS 018,46,54,8,PKB
52,NUSA TENGGARA BARAT,5271,KOTA MATARAM,527102,MATARAM,5271021008,PAGUTAN,5271021008005,TPS 005,27,54,27,PKS
33,JAWA TENGAH,3324,KENDAL,332404,PATEAN,3324042007,CURUGSEWU,3324042007021,TPS 021,35,54,19,Golkar
35,JAWA TIMUR,3516,MOJOKERTO,351605,NGORO,3516052018,WATESNEGORO,3516052018028,TPS 028,4,54,50,Demokrat
35,JAWA TIMUR,3515,SIDOARJO,351507,CANDI,3515072012,CANDI,3515072012007,TPS 007,53,54,1,Nasdem
62,KALIMANTAN TENGAH,6206,KATINGAN,620601,KAMIPANG,6206012008,BAUN BANGO,6206012008001,TPS 001,49,54,5,PDIP
71,SULAWESI UTARA,7173,KOTA TOMOHON,717304,TOMOHON BARAT,7173041001,WOLOAN SATU,7173041001006,TPS 006,46,54,8,Demokrat
33,JAWA TENGAH,3308,MAGELANG,330806,DUKUN,3308062003,NGADIPURO,3308062003002,TPS 002,46,54,8,PKS
32,JAWA BARAT,3278,KOTA TASIKMALAYA,327805,KAWALU,3278051001,KERSAMENAK,3278051001028,TPS 028,46,54,8,Gerindra
18,LAMPUNG,1806,TANGGAMUS,180616,PEMATANG SAWA,1806162006,BETUNG,1806162006001,TPS 001,49,54,5,PKB
51,BALI,5102,TABANAN,510203,SELEMADEG BARAT,5102032003,LALANGLINGGAH,5102032003005,TPS 005,45,54,9,Gerindra
35,JAWA TIMUR,3509,JEMBER,350912,AMBULU,3509122006,ANDONGSARI,3509122006011,TPS 011,46,54,8,Golkar
32,JAWA BARAT,3210,MAJALENGKA,321024,KASOKANDEL,3210242002,LEUWIKIDANG,3210242002007,TPS 007,45,54,9,PDIP
35,JAWA TIMUR,3510,BANYUWANGI,351001,PESANGGARAN,3510012010,SUMBERMULYO,3510012010011,TPS 011,50,54,4,PDIP
33,JAWA TENGAH,3374,KOTA SEMARANG,337415,NGALIYAN,3374151004,PURWOYOSO,3374151004040,TPS 040,44,54,10,PDIP
32,JAWA BARAT,3206,TASIKMALAYA,320602,KARANGNUNGGAL,3206022010,SUKAWANGUN,3206022010010,TPS 010,46,54,8,PKB
32,JAWA BARAT,3201,BOGOR,320138,CIGOMBONG,3201382009,CIADEG,3201382009030,TPS 030,5,54,49,Partai Buruh
35,JAWA TIMUR,3514,PASURUAN,351416,KRATON,3514162025,GERONGAN,3514162025006,TPS 006,34,54,20,PKB
18,LAMPUNG,1810,PRINGSEWU,181001,PRINGSEWU,1810011004,PRINGSEWU BARAT,1810011004007,TPS 007,44,54,10,PKB
35,JAWA TIMUR,3509,JEMBER,350905,UMBULSARI,3509052004,GADINGREJO,3509052004014,TPS 014,44,54,10,Gerindra
35,JAWA TIMUR,3509,JEMBER,350912,AMBULU,3509122002,SABRANG,3509122002034,TPS 034,20,54,34,Nasdem
32,JAWA BARAT,3201,BOGOR,320106,JONGGOL,3201062002,SIRNAGALIH,3201062002007,TPS 007,14,54,40,Gerindra
35,JAWA TIMUR,3504,TULUNGAGUNG,350411,NGUNUT,3504112005,BALESONO,3504112005003,TPS 003,46,54,8,PKB
18,LAMPUNG,1801,LAMPUNG SELATAN,180106,KALIANDA,1801061008,WAY URANG,1801061008026,TPS 026,10,54,44,PKS
35,JAWA TIMUR,3506,KEDIRI,350605,KANDAT,3506052002,SELOSARI,3506052002004,TPS 004,46,54,8,Gerindra
17,BENGKULU,1702,REJANG LEBONG,170223,SINDANG BELITI ILIR,1702232005,LB. BELIMBING I,1702232005001,TPS 001,29,54,25,Gerindra
36,BANTEN,3604,SERANG,360411,KRAGILAN,3604112014,KRAMATJATI,3604112014001,TPS 001,45,53,8,Nasdem
73,SULAWESI SELATAN,7306,GOWA,730618,BAJENG BARAT,7306182002,MANDALLE,7306182002005,TPS 005,47,53,6,Nasdem
12,SUMATERA UTARA,1271,KOTA MEDAN,127106,MEDAN DELI,1271061002,TANJUNG MULIA HILIR,1271061002093,TPS 093,44,53,9,PDIP
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187110,RAJABASA,1871101006,RAJABASA PEMUKA,1871101006007,TPS 007,46,53,7,Nasdem
33,JAWA TENGAH,3312,WONOGIRI,331210,MANYARAN,3312101006,PAGUTAN,3312101006004,TPS 004,49,53,4,PDIP
35,JAWA TIMUR,3507,MALANG,350719,PAKISAJI,3507192005,KARANGDUREN,3507192005008,TPS 008,44,53,9,PKB
15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,1509042007,SAPTA MULIA,1509042007008,TPS 008,51,53,2,Golkar
11,ACEH,1104,ACEH TENGAH,110402,SILIH NARA,1104022005,GUNUNG SINGIT,1104022005001,TPS 001,43,53,10,PKB
12,SUMATERA UTARA,1207,DELI SERDANG,120707,BIRU-BIRU,1207072012,SIDODADI,1207072012011,TPS 011,43,53,10,PDIP
64,KALIMANTAN TIMUR,6409,PENAJAM PASER UTARA,640903,BABULU,6409032002,LABANGKA,6409032002012,TPS 012,43,53,10,Golkar
33,JAWA TENGAH,3326,PEKALONGAN,332610,SRAGI,3326102015,TEGALONTAR,3326102015004,TPS 004,52,53,1,Golkar
33,JAWA TENGAH,3305,KEBUMEN,330519,GOMBONG,3305192011,SEMANDING,3305192011016,TPS 016,49,53,4,Nasdem
63,KALIMANTAN SELATAN,6302,KOTABARU,630206,PULAULAUT UTARA,6302061001,KOTABARU HULU,6302061001013,TPS 013,45,53,8,Nasdem
35,JAWA TIMUR,3519,MADIUN,351904,DAGANGAN,3519042008,JOHO,3519042008009,TPS 009,33,53,20,PDIP
73,SULAWESI SELATAN,7308,BONE,730807,MARE,7308072003,MARIO,7308072003004,TPS 004,49,53,4,Gerindra
73,SULAWESI SELATAN,7324,LUWU TIMUR,732410,KALAENA,7324102006,SUMBER MAKMUR,7324102006003,TPS 003,23,53,30,Gerindra
35,JAWA TIMUR,3505,BLITAR,350521,SELOREJO,3505212005,NGRENDENG,3505212005003,TPS 003,27,53,26,Gerindra
73,SULAWESI SELATAN,7306,GOWA,730605,PARANGLOE,7306052006,LONJOBOKO,7306052006007,TPS 007,23,53,30,Nasdem
99,Luar Negeri,9961,"Kota Kinabalu, Malaysia",996101,"Kota Kinabalu, Malaysia",9961010001,"Kota Kinabalu, Malaysia",9961010001164,KSK 153,28,53,25,Golkar
93,PAPUA SELATAN,9303,MAPPI,930305,HAJU,9303052017,PAGHAI,9303052017001,TPS 001,27,53,26,PDIP
